FID,Elevat,Slope,ShrubCov,x_wgs,y_wgs
4031,717,3.3384700,0.0180000,260757.702052000007825,3889474.050133999902755
4032,718,2.2636399,0.0172000,260787.702052000007825,3889474.050133999902755
4033,719,3.0169599,0.0220000,260817.702052000007825,3889474.050133999902755
4034,721,4.5823102,0.0000000,260847.702052000007825,3889474.050133999902755
4035,724,4.3154502,0.0424000,260877.702052000007825,3889474.050133999902755
4036,726,1.9678600,0.0108000,260907.702052000007825,3889474.050133999902755
4037,726,0.6752060,0.0232000,260937.702052000007825,3889474.050133999902755
4038,726,2.1343000,0.0184000,260967.702052000007825,3889474.050133999902755
4039,728,3.0543699,0.0200000,260997.702052000007825,3889474.050133999902755
4040,729,2.8821800,0.0284000,261027.702052000007825,3889474.050133999902755
4041,729,3.1096301,0.0096000,261057.702052000007825,3889474.050133999902755
4042,731,3.0357201,0.0004000,261087.702052000007825,3889474.050133999902755
4043,732,2.0248699,0.0188000,261117.702052000007825,3889474.050133999902755
4044,732,2.3859401,0.0416000,261147.702052000007825,3889474.050133999902755
4045,734,4.9723601,0.0324000,261177.702052000007825,3889474.050133999902755
4046,737,6.3175502,0.0012000,261207.702052000007825,3889474.050133999902755
4047,740,8.2468901,0.0032000,261237.702052000007825,3889474.050133999902755
4048,746,8.0010405,0.0004000,261267.702052000007825,3889474.050133999902755
4049,749,5.1396899,0.0000000,261297.702052000007825,3889474.050133999902755
4050,751,4.7636399,0.0000000,261327.702052000007825,3889474.050133999902755
4051,752,5.3228502,0.0000000,261357.702052000007825,3889474.050133999902755
4052,750,6.5269899,0.0012000,261387.702052000007825,3889474.050133999902755
4053,748,5.8082199,0.0016000,261417.702052000007825,3889474.050133999902755
4054,746,7.1250200,0.0136000,261447.702052000007825,3889474.050133999902755
4055,742,11.0825996,0.0020000,261477.702052000007825,3889474.050133999902755
4056,735,7.0541301,0.0032000,261507.702052000007825,3889474.050133999902755
4057,736,6.4666300,0.0020000,261537.702052000007825,3889474.050133999902755
4058,739,7.7182002,0.0024000,261567.702052000007825,3889474.050133999902755
4059,742,8.3867998,0.0124000,261597.702052000007825,3889474.050133999902755
4060,745,7.8962202,0.0040000,261627.702052000007825,3889474.050133999902755
4061,747,5.8851299,0.0020000,261657.702052000007825,3889474.050133999902755
4062,747,3.4717400,0.0316000,261687.702052000007825,3889474.050133999902755
4063,748,2.7818899,0.0000000,261717.702052000007825,3889474.050133999902755
4064,749,2.4563899,0.0280000,261747.702052000007825,3889474.050133999902755
4065,750,2.3859401,0.0288000,261777.702052000007825,3889474.050133999902755
4066,751,3.4389100,0.0000000,261807.702052000007825,3889474.050133999902755
4067,752,6.0914798,0.0000000,261837.702052000007825,3889474.050133999902755
4068,756,7.5061402,0.0004000,261867.702052000007825,3889474.050133999902755
4069,758,5.3964200,0.0004000,261897.702052000007825,3889474.050133999902755
4070,760,5.7498498,0.0004000,261927.702052000007825,3889474.050133999902755
4071,764,8.0010405,0.0184000,261957.702052000007825,3889474.050133999902755
4072,768,10.6835003,0.0184000,261987.702052000007825,3889474.050133999902755
4073,775,13.2066002,0.0432000,262017.702052000007825,3889474.050133999902755
4074,782,10.8900995,0.0168000,262047.702052000007825,3889474.050133999902755
4075,787,7.5726199,0.0324000,262077.702052000007825,3889474.050133999902755
4076,788,9.6462202,0.0300000,262107.702052000007825,3889474.050133999902755
4077,785,13.0121002,0.0312000,262137.702052000007825,3889474.050133999902755
4078,780,13.5158005,0.0172000,262167.702051999978721,3889474.050133999902755
4079,776,8.8674402,0.0316000,262197.702051999978721,3889474.050133999902755
4080,775,3.5842500,0.0744000,262227.702051999978721,3889474.050133999902755
4081,776,3.3214300,0.0360000,262257.702051999978721,3889474.050133999902755
4082,778,3.6313901,0.0488000,262287.702051999978721,3889474.050133999902755
4083,780,4.0586600,0.0392000,262317.702051999978721,3889474.050133999902755
4084,781,9.2089901,0.0360000,262347.702051999978721,3889474.050133999902755
4085,789,14.3212004,0.0524000,262377.702051999978721,3889474.050133999902755
4086,795,14.8230000,0.0660000,262407.702051999978721,3889474.050133999902755
4087,802,15.9518003,0.0484000,262437.702051999978721,3889474.050133999902755
4088,810,15.9998999,0.1628000,262467.702051999978721,3889474.050133999902755
4089,816,16.5277996,0.2624000,262497.702051999978721,3889474.050133999902755
4090,821,18.7378998,0.0640000,262527.702051999978721,3889474.050133999902755
4091,826,19.7486992,0.0748000,262557.702051999978721,3889474.050133999902755
4092,829,19.1194000,0.1712000,262587.702051999978721,3889474.050133999902755
4093,830,17.2943993,0.1216000,262617.702051999978721,3889474.050133999902755
4094,834,14.6639004,0.2484000,262647.702051999978721,3889474.050133999902755
4095,840,14.0735998,0.0728000,262677.702051999978721,3889474.050133999902755
4096,848,16.9314995,0.0008000,262707.702051999978721,3889474.050133999902755
4097,859,17.9598007,0.0036000,262737.702051999978721,3889474.050133999902755
4098,868,15.5333004,0.0004000,262767.702051999978721,3889474.050133999902755
4099,872,16.1814003,0.0004000,262797.702051999978721,3889474.050133999902755
4100,877,16.0671005,0.0000000,262827.702051999978721,3889474.050133999902755
4101,876,15.4666996,0.0000000,262857.702051999978721,3889474.050133999902755
4102,871,16.5678005,0.0004000,262887.702051999978721,3889474.050133999902755
4103,865,17.7217999,0.0104000,262917.702051999978721,3889474.050133999902755
4104,859,18.9622993,0.0200000,262947.702051999978721,3889474.050133999902755
4105,852,19.2341995,0.0056000,262977.702051999978721,3889474.050133999902755
4106,845,18.3297997,0.0004000,263007.702051999978721,3889474.050133999902755
4107,840,17.6623001,0.0000000,263037.702051999978721,3889474.050133999902755
4108,833,13.5977001,0.0024000,263067.702051999978721,3889474.050133999902755
4109,828,7.5061402,0.0064000,263097.702051999978721,3889474.050133999902755
4110,825,5.8755698,0.0048000,263127.702051999978721,3889474.050133999902755
4111,679,3.1096301,0.0204000,259287.702052000007825,3889444.050133999902755
4112,678,3.0543699,0.0504000,259317.702052000007825,3889444.050133999902755
4113,676,2.3859401,0.0672000,259347.702052000007825,3889444.050133999902755
4114,676,2.3619900,0.1188000,259377.702052000007825,3889444.050133999902755
4115,678,4.1140800,0.0496000,259407.702052000007825,3889444.050133999902755
4116,681,3.6469700,0.0188000,259437.702052000007825,3889444.050133999902755
4117,682,3.3214300,0.0040000,259467.702052000007825,3889444.050133999902755
4118,684,2.8624101,0.0072000,259497.702052000007825,3889444.050133999902755
4119,685,2.0527799,0.0080000,259527.702052000007825,3889444.050133999902755
4120,685,3.0543699,0.0068000,259557.702052000007825,3889444.050133999902755
4121,687,3.9454801,0.0036000,259587.702052000007825,3889444.050133999902755
4122,689,2.6350300,0.0028000,259617.702052000007825,3889444.050133999902755
4123,690,1.3917600,0.0020000,259647.702052000007825,3889444.050133999902755
4124,690,1.0675200,0.0004000,259677.702052000007825,3889444.050133999902755
4125,691,0.3376150,0.0032000,259707.702052000007825,3889444.050133999902755
4126,690,0.6752060,0.0012000,259737.702052000007825,3889444.050133999902755
4127,690,1.3917600,0.0008000,259767.702052000007825,3889444.050133999902755
4128,691,2.1343000,0.0004000,259797.702052000007825,3889444.050133999902755
4129,692,2.1343000,0.0020000,259827.702052000007825,3889444.050133999902755
4130,693,1.7210100,0.0024000,259857.702052000007825,3889444.050133999902755
4131,693,2.2636399,0.0004000,259887.702052000007825,3889444.050133999902755
4132,692,2.2636399,0.0044000,259917.702052000007825,3889444.050133999902755
4133,692,1.9091500,0.0048000,259947.702052000007825,3889444.050133999902755
4134,692,2.2636399,0.0028000,259977.702052000007825,3889444.050133999902755
4135,693,3.1996000,0.0140000,260007.702052000007825,3889444.050133999902755
4136,694,3.9454801,0.0172000,260037.702052000007825,3889444.050133999902755
4137,695,3.9310999,0.0056000,260067.702052000007825,3889444.050133999902755
4138,695,3.6469700,0.0108000,260097.702052000007825,3889444.050133999902755
4139,696,4.3933802,0.0212000,260127.702052000007825,3889444.050133999902755
4140,698,4.1002898,0.0172000,260157.702052000007825,3889444.050133999902755
4141,698,3.4717400,0.0040000,260187.702052000007825,3889444.050133999902755
4142,699,3.9454801,0.0024000,260217.702052000007825,3889444.050133999902755
4143,700,4.0725899,0.0552000,260247.702052000007825,3889444.050133999902755
4144,700,3.9454801,0.0648000,260277.702052000007825,3889444.050133999902755
4145,702,3.3890700,0.1232000,260307.702052000007825,3889444.050133999902755
4146,703,3.7692399,0.0356000,260337.702052000007825,3889444.050133999902755
4147,706,4.0586600,0.0324000,260367.702052000007825,3889444.050133999902755
4148,707,1.5095299,0.0172000,260397.702052000007825,3889444.050133999902755
4149,707,1.6876000,0.0504000,260427.702052000007825,3889444.050133999902755
4150,707,2.8821800,0.0452000,260457.702052000007825,3889444.050133999902755
4151,708,3.7238700,0.0448000,260487.702052000007825,3889444.050133999902755
4152,710,3.3890700,0.0364000,260517.702052000007825,3889444.050133999902755
4153,711,2.2636399,0.0184000,260547.702052000007825,3889444.050133999902755
4154,711,1.9091500,0.0080000,260577.702052000007825,3889444.050133999902755
4155,711,1.8175200,0.0132000,260607.702052000007825,3889444.050133999902755
4156,711,2.2636399,0.0148000,260637.702052000007825,3889444.050133999902755
4157,713,2.4331400,0.0296000,260667.702052000007825,3889444.050133999902755
4158,714,2.2636399,0.0012000,260697.702052000007825,3889444.050133999902755
4159,715,3.1096301,0.0008000,260727.702052000007825,3889444.050133999902755
4160,717,2.8624101,0.0008000,260757.702052000007825,3889444.050133999902755
4161,718,1.9091500,0.0000000,260787.702052000007825,3889444.050133999902755
4162,719,2.8624101,0.0028000,260817.702052000007825,3889444.050133999902755
4163,721,4.3154502,0.0020000,260847.702052000007825,3889444.050133999902755
4164,724,3.9454801,0.0108000,260877.702052000007825,3889444.050133999902755
4165,725,3.0543699,0.0248000,260907.702052000007825,3889444.050133999902755
4166,726,2.1343000,0.0184000,260937.702052000007825,3889444.050133999902755
4167,726,2.0527799,0.0212000,260967.702052000007825,3889444.050133999902755
4168,727,2.7818899,0.0004000,260997.702052000007825,3889444.050133999902755
4169,727,2.8821800,0.0232000,261027.702052000007825,3889444.050133999902755
4170,728,3.0543699,0.0312000,261057.702052000007825,3889444.050133999902755
4171,729,3.3890700,0.0592000,261087.702052000007825,3889444.050133999902755
4172,730,3.3890700,0.0256000,261117.702052000007825,3889444.050133999902755
4173,732,4.3154502,0.0084000,261147.702052000007825,3889444.050133999902755
4174,735,5.5202098,0.0012000,261177.702052000007825,3889444.050133999902755
4175,738,6.5269899,0.0044000,261207.702052000007825,3889444.050133999902755
4176,742,7.3939600,0.0000000,261237.702052000007825,3889444.050133999902755
4177,746,5.2696600,0.0000000,261267.702052000007825,3889444.050133999902755
4178,747,5.0062799,0.0000000,261297.702052000007825,3889444.050133999902755
4179,748,6.7213702,0.0016000,261327.702052000007825,3889444.050133999902755
4180,748,7.7254100,0.0008000,261357.702052000007825,3889444.050133999902755
4181,746,7.0620399,0.0040000,261387.702052000007825,3889444.050133999902755
4182,745,5.7498498,0.0012000,261417.702052000007825,3889444.050133999902755
4183,744,7.7469702,0.0000000,261447.702052000007825,3889444.050133999902755
4184,739,10.6631002,0.0000000,261477.702052000007825,3889444.050133999902755
4185,733,4.8225398,0.0056000,261507.702052000007825,3889444.050133999902755
4186,734,4.2226901,0.0012000,261537.702052000007825,3889444.050133999902755
4187,737,4.9723601,0.0048000,261567.702052000007825,3889444.050133999902755
4188,739,5.2266998,0.0112000,261597.702052000007825,3889444.050133999902755
4189,742,5.3964200,0.0068000,261627.702052000007825,3889444.050133999902755
4190,743,5.2266998,0.0532000,261657.702052000007825,3889444.050133999902755
4191,745,4.7279401,0.0036000,261687.702052000007825,3889444.050133999902755
4192,747,3.6313901,0.0176000,261717.702052000007825,3889444.050133999902755
4193,749,2.1343000,0.0384000,261747.702052000007825,3889444.050133999902755
4194,749,1.5095299,0.0088000,261777.702052000007825,3889444.050133999902755
4195,749,2.5695000,0.0000000,261807.702052000007825,3889444.050133999902755
4196,750,5.0623102,0.0000000,261837.702052000007825,3889444.050133999902755
4197,753,7.2492499,0.0000000,261867.702052000007825,3889444.050133999902755
4198,757,6.4925699,0.0004000,261897.702052000007825,3889444.050133999902755
4199,759,6.2550998,0.0000000,261927.702052000007825,3889444.050133999902755
4200,763,8.0769997,0.0004000,261957.702052000007825,3889444.050133999902755
4201,768,10.6427002,0.0180000,261987.702052000007825,3889444.050133999902755
4202,775,11.7270002,0.0364000,262017.702052000007825,3889444.050133999902755
4203,781,8.8112297,0.0224000,262047.702052000007825,3889444.050133999902755
4204,782,9.0093899,0.0216000,262077.702052000007825,3889444.050133999902755
4205,780,12.4850998,0.0344000,262107.702052000007825,3889444.050133999902755
4206,777,13.6170998,0.0156000,262137.702052000007825,3889444.050133999902755
4207,774,10.7798004,0.0308000,262167.702051999978721,3889444.050133999902755
4208,773,6.2010498,0.0756000,262197.702051999978721,3889444.050133999902755
4209,774,4.0586600,0.0832000,262227.702051999978721,3889444.050133999902755
4210,776,5.9892201,0.0412000,262257.702051999978721,3889444.050133999902755
4211,780,6.6037598,0.0792000,262287.702051999978721,3889444.050133999902755
4212,782,6.1373801,0.0376000,262317.702051999978721,3889444.050133999902755
4213,783,11.5602999,0.0904000,262347.702051999978721,3889444.050133999902755
4214,792,16.6014996,0.0560000,262377.702051999978721,3889444.050133999902755
4215,800,14.8895998,0.0988000,262407.702051999978721,3889444.050133999902755
4216,806,15.3459997,0.1188000,262437.702051999978721,3889444.050133999902755
4217,814,17.6877995,0.0428000,262467.702051999978721,3889444.050133999902755
4218,823,18.3596001,0.1368000,262497.702051999978721,3889444.050133999902755
4219,830,17.7894001,0.2500000,262527.702051999978721,3889444.050133999902755
4220,835,17.0979004,0.1072000,262557.702051999978721,3889444.050133999902755
4221,839,16.1814003,0.2936000,262587.702051999978721,3889444.050133999902755
4222,840,14.7948999,0.1272000,262617.702051999978721,3889444.050133999902755
4223,840,11.2041998,0.1072000,262647.702051999978721,3889444.050133999902755
4224,842,8.1590099,0.1212000,262677.702051999978721,3889444.050133999902755
4225,847,11.0972996,0.0000000,262707.702051999978721,3889444.050133999902755
4226,854,14.8511000,0.0000000,262737.702051999978721,3889444.050133999902755
4227,859,18.8008995,0.0012000,262767.702051999978721,3889444.050133999902755
4228,862,21.7196999,0.0000000,262797.702051999978721,3889444.050133999902755
4229,865,22.0734005,0.0000000,262827.702051999978721,3889444.050133999902755
4230,866,20.9032001,0.0000000,262857.702051999978721,3889444.050133999902755
4231,863,21.4654999,0.0000000,262887.702051999978721,3889444.050133999902755
4232,856,23.2126999,0.0020000,262917.702051999978721,3889444.050133999902755
4233,849,23.3453999,0.0064000,262947.702051999978721,3889444.050133999902755
